entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda
17888,YNlKlRKz8OKI,No,Yes,random,True,0.035
6068,YGuizRlAQ8qQ,No,Yes,adversarial,True,0.035
30149,YeXj9OAik5cc,Yes,Yes,random,True,0.035
1840,Y31WGUPOYS5g,No,No,random,True,0.035
23780,YxbLW9Wt1Jsg,Yes,Yes,popular,True,0.035
11189,YszkiW0GXEOI,Yes,Yes,adversarial,True,0.035
15648,Y0_ogYGDGDco,Yes,Yes,adversarial,True,0.035
21110,Y-CcGuq0yoKo,No,No,popular,True,0.035
9112,Ycr0GiZr0TNY,No,No,adversarial,True,0.035
26281,YR91bUbtKrRs,Yes,Yes,adversarial,True,0.035
17825,YajheseWZmmU,Yes,No,adversarial,True,0.035
1586,YrJVXE6Axtrg,Yes,Yes,random,True,0.035
8675,YLWng-4PDzPM,No,Yes,random,True,0.035
26434,Y6pssFJ0m-kU,Yes,Yes,random,True,0.035
13121,YpPLisQ_QXxw,Yes,Yes,random,True,0.035
6101,Y_YS5uKWoB6g,Yes,Yes,random,True,0.035
12424,YbAqgL5dCQOE,No,No,random,True,0.035
30149,Y6i5eQOpFk_U,No,Yes,popular,True,0.035
6954,Ykdflh3akyH8,No,No,random,True,0.035
1361,YH-vTZh81qAU,No,Yes,adversarial,True,0.035
10735,YdmUOSyPXkUw,Yes,Yes,random,True,0.035
8112,Yjf4iyQPJSvk,Yes,Yes,popular,True,0.035
24252,Y9vZDsGjyh5M,Yes,No,popular,True,0.035
599,Y14ekd4nkpwc,Yes,Yes,random,True,0.035
23459,Yyrxa6_P2I80,Yes,Yes,popular,True,0.035
13339,YrPkCYq4Zjwk,No,Yes,adversarial,True,0.035
21197,YHqndxoujCYI,No,Yes,random,True,0.035
17699,Y2a6GNu6uCDE,Yes,Yes,adversarial,True,0.035
31000,YJhGp7HmRQxg,No,Yes,popular,True,0.035
15348,YUV1kdjwpy6U,No,No,adversarial,True,0.035
17703,YKVAIaRPry24,Yes,Yes,random,True,0.035
24137,YgkWd1HugK2w,No,Yes,random,True,0.035
18894,YeJCaRgf1M20,Yes,No,popular,True,0.035
22690,YoZaEHkfh5Eg,Yes,No,adversarial,True,0.035
29430,Yz1ax0QPpd14,Yes,No,popular,True,0.035
2313,YCO6-i8NLbeo,No,Yes,popular,True,0.035
7439,Ynq0BF9zGkzg,No,Yes,adversarial,True,0.035
8584,Y3qrVku794u0,Yes,Yes,random,True,0.035
11532,Y2KR0C5ysO8o,No,No,popular,True,0.035
11683,Y5iTRKJqUIw8,Yes,Yes,random,True,0.035
16508,YbA5zPFSFZAA,Yes,Yes,random,True,0.035
18393,YwOFBldBFRNk,No,Yes,random,True,0.035
23019,YKJhGuhNHToA,No,No,adversarial,True,0.035
7180,YRdC8cviN6Bs,No,No,random,True,0.035
11496,Ytpm5IOD5d4o,Yes,Yes,random,True,0.035
26879,YcK2kSVR1d2o,No,No,adversarial,True,0.035
28923,YggN4-K5AgoM,Yes,No,popular,True,0.035
22885,Y3ndid3jni7M,No,No,random,True,0.035
5459,YVeCSHwtkBZU,Yes,No,popular,True,0.035
274,YfsBR7e_X_0Y,No,Yes,adversarial,True,0.035
22810,Y-SkjbQVgJ0M,No,Yes,popular,True,0.035
22427,YCBwXKOpJY_o,Yes,Yes,random,True,0.035
12697,YB-gTt3_rceQ,No,Yes,random,True,0.035
17561,Yek9Fsmm3xqk,No,No,adversarial,True,0.035
14845,YrtgVoZCcBw8,No,No,adversarial,True,0.035
1162,YFR7BDRhMATo,Yes,No,popular,True,0.035
27136,YcK2kSVR1d2o,No,No,popular,True,0.035
11096,YfYTZVxQ8LJk,Yes,Yes,random,True,0.035
7421,YZsf2YvJfCKw,Yes,Yes,adversarial,True,0.035
9192,YE3D_z0aoUEg,Yes,Yes,random,True,0.035
13331,Y8BPTQO_cx7E,No,Yes,popular,True,0.035
21468,YFXdoNvmrYxo,Yes,No,adversarial,True,0.035
696,YYQGW5AwDOIo,No,Yes,random,True,0.035
4215,YB4SZwi9Ce3o,No,Yes,popular,True,0.035
9041,YLWng-4PDzPM,No,Yes,adversarial,True,0.035
3518,YlfO471Rn61k,Yes,No,adversarial,True,0.035
29279,YvaujJ7msKfc,No,Yes,adversarial,True,0.035
1191,YCeRoaEcqUgM,Yes,No,adversarial,True,0.035
26179,Yn-JyOqYSLQM,No,No,popular,True,0.035
18247,YZ-SIyOChVh8,Yes,Yes,random,True,0.035
18610,YlVr-PxhZo8s,Yes,No,popular,True,0.035
30722,YgW7s3YAthpI,No,Yes,adversarial,True,0.035
2702,Yy93cZqNCtks,Yes,Yes,random,True,0.035
11875,Yy1a8PntuXYw,No,No,popular,True,0.035
20067,Y404cD3bVXDc,No,Yes,random,True,0.035
12336,YUQtBt6CQpwg,Yes,No,random,True,0.035
15552,Yrp3CQsWxVgE,No,Yes,popular,True,0.035
14395,YkVYNXZd0MMY,No,Yes,adversarial,True,0.035
21968,YAFgGoY8Ihhg,Yes,No,adversarial,True,0.035
19935,YEBCH7TPgiPc,No,Yes,random,True,0.035
3822,YdYvL6uEMl6E,No,Yes,adversarial,True,0.035
14923,YJp64Whpr3BA,No,No,popular,True,0.035
6586,YqWYncqPSy9A,No,Yes,random,True,0.035
7950,YilspW7JRjAg,Yes,Yes,random,True,0.035
19975,Y5t6tSW0yT40,Yes,Yes,adversarial,True,0.035
24641,YoNHCc_izsDE,Yes,No,popular,True,0.035
5950,YFfUqv0Vv3ME,No,Yes,adversarial,True,0.035
14440,Yos_2U4xqTqw,No,No,adversarial,True,0.035
11753,YRfGapDlAYoQ,No,No,popular,True,0.035
2937,YDt53UZgyznE,No,No,random,True,0.035
29202,YR8bHTHnF8j4,No,Yes,popular,True,0.035
7248,Y3wrdPAeqjVI,No,Yes,random,True,0.035
22253,YU5ij0M7T-hk,Yes,No,popular,True,0.035
9653,YxIztYnMIWUA,No,Yes,adversarial,True,0.035
20877,YhFCmq9pCBbM,Yes,Yes,popular,True,0.035
8542,YBL8ksJ0sTXk,No,Yes,popular,True,0.035
18921,Y-AheI8Epim4,No,Yes,popular,True,0.035
14145,Y3kBlVLkN0zo,No,Yes,adversarial,True,0.035
18400,YnLZeG9LaLgw,Yes,Yes,random,True,0.035
17960,Y1_z6NcidGzM,Yes,Yes,random,True,0.035
19009,YfmEft49sPfE,No,Yes,random,True,0.035
6349,YHUwXtfYRFwk,Yes,Yes,popular,True,0.035
25572,YcNARVD02-tw,Yes,Yes,random,True,0.035
18144,YeJCaRgf1M20,Yes,Yes,random,True,0.035
4681,YSE_3nszEw7o,Yes,No,adversarial,True,0.035
22380,YFlk-X0gwjF4,Yes,No,popular,True,0.035
26847,Yc6YJgZ3qzOw,No,No,random,True,0.035
5734,Ypgq2KPX5_SA,Yes,Yes,random,True,0.035
30599,YOFVzrakJhbw,Yes,Yes,popular,True,0.035
28094,Y_BSmz3SEW1w,No,Yes,popular,True,0.035
19690,YAxd__X2rixk,Yes,Yes,random,True,0.035
18087,YvfNKduToki4,No,No,popular,True,0.035
29617,YGGgQR7aIofY,Yes,Yes,adversarial,True,0.035
25248,YSoO1HhaEc9Q,No,No,popular,True,0.035
9911,Yir1XTdyt4IY,Yes,No,popular,True,0.035
28009,Ys_EWjoiVfzo,Yes,Yes,popular,True,0.035
8663,YzBXoaQ1GVlc,Yes,No,adversarial,True,0.035
17655,YZY4aGEniU_E,No,Yes,random,True,0.035
21107,YUAmDLPjNyMg,Yes,Yes,adversarial,True,0.035
30289,YMVGhC-xB79s,Yes,Yes,popular,True,0.035
18108,YSePTNAN7s-w,Yes,Yes,random,True,0.035
6796,Ya_Rjlu50TfA,Yes,Yes,random,True,0.035
22392,Y-mb4Fw4Z0xg,No,Yes,popular,True,0.035
4340,Yfx4r_KuW6No,Yes,Yes,random,True,0.035
13181,Yt1hj7se76wQ,Yes,No,adversarial,True,0.035
25171,Y3rna9zo5ZOs,Yes,Yes,adversarial,True,0.035
29601,YETb9EIQOMAA,Yes,Yes,random,True,0.035
22653,YVMsbrcHPBfk,No,Yes,adversarial,True,0.035
13983,YNi3dIj90Oa4,No,Yes,adversarial,True,0.035
21173,Y0qbHT34qTZE,No,Yes,adversarial,True,0.035
10638,YinSvboaSRwA,Yes,No,random,True,0.035
929,Y4IeDBwyQ9ZQ,No,Yes,random,True,0.035
28367,YDjKGzOe_COc,Yes,Yes,popular,True,0.035
27541,YBoe3MeEpn_c,No,No,random,True,0.035
25613,YLP_DzNUkAKY,Yes,Yes,adversarial,True,0.035
29959,YgW7s3YAthpI,No,No,random,True,0.035
2005,YkEP-BwMarf8,No,Yes,adversarial,True,0.035
15098,YIPfaRF76gVU,No,No,adversarial,True,0.035
25033,YPRUfwpmYwJ8,No,No,random,True,0.035
19881,YmYQrjcYNrW0,Yes,Yes,popular,True,0.035
23641,YNmmbNqmsPaY,No,Yes,popular,True,0.035
27894,YOt0bN_hz2ec,Yes,No,adversarial,True,0.035
13296,YN_s9F4CI_98,Yes,Yes,random,True,0.035
24082,YlX3k5p2I_g0,Yes,Yes,adversarial,True,0.035
21600,Y6CDl4CqOgMg,Yes,Yes,adversarial,True,0.035
24724,Y4eyY1w2QyM0,Yes,Yes,random,True,0.035
5544,Y7QN3lwOzfdg,No,No,random,True,0.035
14255,YQOmV7O9mFwg,Yes,Yes,adversarial,True,0.035
23590,YQRtuOWWya30,Yes,Yes,random,True,0.035
23025,YOVQMFBeCHq0,No,Yes,random,True,0.035
28839,YGGgQR7aIofY,Yes,Yes,random,True,0.035
26776,Y4YMXgLFcR94,Yes,Yes,popular,True,0.035
13335,YWqXFAY4k79s,No,No,random,True,0.035
25097,Y6ZwYgzcN6Is,Yes,Yes,adversarial,True,0.035
26603,YnmLMLgWPmFM,No,Yes,adversarial,True,0.035
14120,YNi3dIj90Oa4,No,Yes,popular,True,0.035
17140,YAR8-MVl_Mf8,No,Yes,random,True,0.035
2687,Y3wV3ST-c4PE,No,Yes,random,True,0.035
9239,YwoadpeAGHUQ,Yes,Yes,random,True,0.035
13440,YC8kR19NvynA,Yes,Yes,adversarial,True,0.035
7847,YbmEF-c-M174,Yes,No,popular,True,0.035
26015,YDrCm-HpX67k,No,No,adversarial,True,0.035
515,YPLHXGDnig4M,Yes,Yes,random,True,0.035
10557,YWOywdRmySs0,No,No,adversarial,True,0.035
25925,Yi6MQCm58zlY,Yes,Yes,random,True,0.035
28046,Y5OM3tJh51pE,Yes,Yes,popular,True,0.035
13604,YtIM-H2rdq8U,No,No,popular,True,0.035
7368,YuJzAf4PaExI,No,No,popular,True,0.035
28245,YTSdAJWJ-tW0,Yes,Yes,popular,True,0.035
11357,Y5ye0X5saadg,No,No,random,True,0.035
28857,YS0SQyFXbqF8,No,Yes,random,True,0.035
8498,YEvZ3jOMYWxk,No,Yes,popular,True,0.035
468,YSmdj6JFB9MQ,No,No,adversarial,True,0.035
11840,Y473wBEwC35M,No,Yes,adversarial,True,0.035
29471,Y5K1mISHwggI,Yes,Yes,popular,True,0.035
13840,YN_s9F4CI_98,Yes,No,adversarial,True,0.035
18564,YS_3aeOvniZc,No,Yes,random,True,0.035
6147,YyhDw7PZje3g,No,No,random,True,0.035
5475,Y9BGLAUSF0sk,No,No,random,True,0.035
17430,YkHIe4CfaccQ,Yes,No,popular,True,0.035
2052,YkEP-BwMarf8,No,No,popular,True,0.035
15878,Y2EsxcKe1A4w,No,Yes,popular,True,0.035
19470,Y8Zo30kV5aiI,Yes,Yes,random,True,0.035
12710,YTtRtURWVYBE,Yes,Yes,adversarial,True,0.035
14864,Y1Uh74_rZ72k,Yes,Yes,random,True,0.035
20061,YpO8kbg9IJnc,Yes,Yes,popular,True,0.035
24727,Y22L_3pBa1AI,No,Yes,popular,True,0.035
3447,Y7cHRSfbp7tc,No,No,random,True,0.035
12595,YMj_BO-iK1G4,No,No,popular,True,0.035
26931,Ygbi6MxPf3hA,Yes,Yes,popular,True,0.035
19141,YZ3wDry8nnJs,Yes,Yes,popular,True,0.035
27196,Yy_OyLW9lBXU,No,No,popular,True,0.035
26071,YhqPBcvex1VU,No,No,adversarial,True,0.035
20594,Y3XuyGJqaXv8,No,Yes,random,True,0.035
19226,YfBYDJWChe5c,No,No,adversarial,True,0.035
25542,Y_9mgOkzm-xg,No,Yes,popular,True,0.035
29213,YDAN1t9ukkg0,Yes,No,popular,True,0.035
25405,YQoEal_hKz4Q,No,No,adversarial,True,0.035
14827,Y1OyEgzXCkYE,No,No,popular,True,0.035
12297,Y_GI7meqlYZk,No,Yes,adversarial,True,0.035
12474,YLB6CZ0x-kns,No,No,popular,True,0.035
12462,YMj_BO-iK1G4,No,No,adversarial,True,0.035
13412,YNi3dIj90Oa4,No,Yes,random,True,0.035
26643,YcNARVD02-tw,Yes,Yes,popular,True,0.035
23262,YA0E_UiD-fR4,No,Yes,adversarial,True,0.035
4537,YbX2vDaHL26U,No,Yes,random,True,0.035
4812,YlJayhiVzl_E,Yes,Yes,random,True,0.035
7702,YOmmPaIAXN0s,No,Yes,adversarial,True,0.035
30171,YbhlhcGONisM,No,Yes,random,True,0.035
13671,YpPLisQ_QXxw,Yes,Yes,adversarial,True,0.035
13846,Y4_DjmCg8Ra8,No,Yes,popular,True,0.035
15019,YLVvS3s9dFKw,No,Yes,random,True,0.035
19272,Yvsy1IpYmrSY,No,Yes,adversarial,True,0.035
20304,Yk4XyfaWVLEY,Yes,Yes,adversarial,True,0.035
871,YK_Vre_-4KqU,No,Yes,random,True,0.035
2473,YBlbGXalLNVU,Yes,Yes,random,True,0.035
5432,YXplKBvZaHXA,Yes,No,adversarial,True,0.035
9086,Y63KW_EQ72yU,Yes,Yes,random,True,0.035
23754,Y22L_3pBa1AI,No,Yes,random,True,0.035
5891,YWmDe2xbnSY4,Yes,Yes,random,True,0.035
30808,Yo7jW6Suyfbs,Yes,No,popular,True,0.035
347,YyL3gKa6YLoM,No,Yes,adversarial,True,0.035
17303,YlfAFQ0-wDJU,Yes,No,adversarial,True,0.035
6849,YFKaJsvcyHTk,No,Yes,popular,True,0.035
25163,YZUmZgPL0ges,No,No,random,True,0.035
25348,YWUpeplQr3A4,No,Yes,adversarial,True,0.035
24598,Yg_P29ucKj78,Yes,Yes,random,True,0.035
1882,Y31WGUPOYS5g,No,Yes,adversarial,True,0.035
5540,Yhzn_wGlzGpU,No,No,popular,True,0.035
10957,YLxu-3_h4kc4,Yes,No,popular,True,0.035
9282,YxIztYnMIWUA,No,Yes,random,True,0.035
403,Y_xylo5_IiaM,No,Yes,popular,True,0.035
15785,YpWQeV08kYR0,Yes,Yes,random,True,0.035
4763,YbX2vDaHL26U,No,Yes,adversarial,True,0.035
14004,YPYP-r0nvbFk,Yes,No,adversarial,True,0.035
6413,Y_YS5uKWoB6g,Yes,No,adversarial,True,0.035
20109,Y8Zo30kV5aiI,Yes,Yes,adversarial,True,0.035
6239,YWmDe2xbnSY4,Yes,Yes,popular,True,0.035
2033,Ylh801oHGtD4,Yes,No,random,True,0.035
25612,Yg_P29ucKj78,Yes,Yes,popular,True,0.035
13442,YPYP-r0nvbFk,Yes,Yes,random,True,0.035
23949,YS8k47ME-YT4,No,No,random,True,0.035
1658,YFA11v4SmdBc,No,No,adversarial,True,0.035
28378,YJdFmMw0zyKA,No,Yes,random,True,0.035
6054,Ypgq2KPX5_SA,Yes,Yes,popular,True,0.035
15096,Y4pf-PIymDhU,No,Yes,popular,True,0.035
11816,Yh3UhoHIMfpw,Yes,Yes,random,True,0.035
14595,YaMhu5eMQAsI,No,Yes,random,True,0.035
22878,Y67BsqRkh-dU,No,Yes,adversarial,True,0.035
7616,YzoctgurhvHE,Yes,No,popular,True,0.035
19359,YD2Xc_jZllDY,Yes,No,adversarial,True,0.035
27167,YI_8KqxP5xOA,No,No,adversarial,True,0.035
27922,YxnVqvc7N7Po,Yes,Yes,random,True,0.035
13938,YeNG6fEiAE8c,Yes,No,random,True,0.035
26824,YBz9Y5nZK3eo,Yes,Yes,random,True,0.035
21733,Ya3GzZKxUTy8,Yes,Yes,popular,True,0.035
20085,YAUmY0YRAFQE,No,No,adversarial,True,0.035
7904,YRtenf2XSXRc,Yes,Yes,adversarial,True,0.035
18872,YY3lNEe-ZGF0,No,No,popular,True,0.035
10533,Y6ZFU4PqXmoI,No,No,popular,True,0.035
7813,YOmmPaIAXN0s,No,Yes,popular,True,0.035
10792,Ye4ph6bIC5zc,Yes,No,popular,True,0.035
29249,YQTSKjweEWew,No,Yes,random,True,0.035
26375,Yj_NSuPnx5LA,Yes,No,popular,True,0.035
7901,Yj0KvrVE_Oww,Yes,No,random,True,0.035
20611,YEBCH7TPgiPc,No,Yes,adversarial,True,0.035
2064,Y9U8COLzEegs,Yes,No,random,True,0.035
6271,YSGaIvgwwWSE,No,Yes,random,True,0.035
21688,Yf8WPf5F22xI,Yes,Yes,random,True,0.035
12258,YnU-AI3Cmc3M,Yes,No,adversarial,True,0.035
23040,YKnsKf9KoNds,Yes,No,adversarial,True,0.035
30578,Y7P0N61TVOxE,No,Yes,adversarial,True,0.035
13229,Y1N_DtRpdAp8,No,No,popular,True,0.035
4345,YZYWCwfCkBp4,Yes,No,popular,True,0.035
17769,YQ87LBiwJjTE,Yes,No,popular,True,0.035
5101,YVeCSHwtkBZU,Yes,Yes,random,True,0.035
17369,YmlnUJH4BQnk,Yes,Yes,adversarial,True,0.035
24577,Y8DQfjqPCTI8,Yes,No,adversarial,True,0.035
13498,YBvw2gv1fcZw,Yes,Yes,adversarial,True,0.035
29475,Y--0w1YA1Hm4,No,Yes,adversarial,True,0.035
16312,YGMP8m09j5vk,No,Yes,popular,True,0.035
18496,YZ_smJ66Tb3c,No,Yes,popular,True,0.035
9725,Y2ItTq2JShdU,No,Yes,adversarial,True,0.035
20872,YuY4fe5DT1gI,Yes,Yes,adversarial,True,0.035
9684,Y3ghVB-KaU_E,Yes,Yes,adversarial,True,0.035
13802,YPVvi2SDOjVc,Yes,Yes,random,True,0.035
18368,YZ3wDry8nnJs,Yes,Yes,random,True,0.035
3165,YDt53UZgyznE,No,No,popular,True,0.035
245,YYNDKuNINDOY,Yes,Yes,adversarial,True,0.035
19964,YSCow4mpBsGY,Yes,Yes,random,True,0.035
10851,YLxu-3_h4kc4,Yes,Yes,adversarial,True,0.035
8104,Y4xrL4TSgHwU,Yes,Yes,random,True,0.035
22570,Y0G7rb74R-2A,Yes,Yes,random,True,0.035
28794,Y6dLkgq9EKPE,No,No,random,True,0.035
4837,YbX2vDaHL26U,No,No,popular,True,0.035
9856,YNDaVSIJaXVs,No,Yes,random,True,0.035
17020,Yek9Fsmm3xqk,No,No,random,True,0.035
19747,YnaPgJvWTIY4,No,No,random,True,0.035
14615,Yos_2U4xqTqw,No,No,popular,True,0.035
6606,Y35b9BSmN5JM,Yes,No,popular,True,0.035
12750,YlHh0SwUhP8U,Yes,No,adversarial,True,0.035
15244,YGIOApFAWDOc,Yes,Yes,random,True,0.035
17053,Y8F-ndyrEWJ8,No,Yes,adversarial,True,0.035
9779,Y9BukzlPNqC8,No,Yes,random,True,0.035
13063,YMBP4RcnwGZw,No,No,random,True,0.035
25900,Y7JWHbs3gu1w,No,No,popular,True,0.035
15278,YriM7b5bJ9KQ,Yes,Yes,popular,True,0.035
23683,Y4pv3w--cRrA,No,Yes,random,True,0.035
15257,Yazh_-OkQ-uI,Yes,Yes,adversarial,True,0.035
28466,YlrKGCtSsAkA,Yes,Yes,random,True,0.035
2989,Yu9px4Lwv9XI,No,No,popular,True,0.035
428,YsVYTOURVsQ0,Yes,Yes,random,True,0.035
6710,Y6eX6bJOFftA,Yes,Yes,random,True,0.035
27977,Y3hzy-FL24no,Yes,No,popular,True,0.035
20827,Ya3GzZKxUTy8,Yes,Yes,random,True,0.035
9799,Yir1XTdyt4IY,Yes,No,adversarial,True,0.035
4198,Y0NGSrwioYjA,No,No,random,True,0.035
4656,YYIqpIjjee00,Yes,Yes,random,True,0.035
9567,Y3RultJjvTWI,No,No,random,True,0.035
20778,YFXdoNvmrYxo,Yes,Yes,random,True,0.035
9674,YE3D_z0aoUEg,Yes,No,popular,True,0.035
22762,YkF1KWybdRpM,Yes,Yes,adversarial,True,0.035
20454,Y0qbHT34qTZE,No,Yes,random,True,0.035
29947,YGGgQR7aIofY,Yes,No,popular,True,0.035
18065,YUXGzbBGbqAA,Yes,No,popular,True,0.035
26679,Ygbi6MxPf3hA,Yes,No,adversarial,True,0.035
7225,YXrJcmftCY04,No,No,popular,True,0.035
12697,Y7XXSOzDQ2z0,No,Yes,adversarial,True,0.035
19972,Y8VOibo9Q_Dc,Yes,No,popular,True,0.035
30617,YTWOgvDaDqlU,No,No,popular,True,0.035
22252,Y0Dt-pH0pW-Y,Yes,No,random,True,0.035
9589,YE3Q1jfTeuWs,No,No,adversarial,True,0.035
3645,YJ0yeFeKvIt8,No,No,popular,True,0.035
14100,YwrQDkX0NbTA,No,Yes,adversarial,True,0.035
5904,YTdl9SmBbRnA,Yes,No,popular,True,0.035
28727,Y2KEfkDO6hlA,No,Yes,adversarial,True,0.035
26643,YpHYkWkZ4guE,No,Yes,adversarial,True,0.035
2409,YtfOIhQpYYe8,Yes,Yes,adversarial,True,0.035
21951,YoZaEHkfh5Eg,Yes,Yes,random,True,0.035
10125,YQ3vkJMVMbC8,No,Yes,random,True,0.035
13123,Yv7BaYF0kagM,Yes,Yes,adversarial,True,0.035
15456,YKSHpYhuTotY,No,Yes,adversarial,True,0.035
27507,YBUAPM4D3-h8,Yes,Yes,adversarial,True,0.035
5867,Y6OlHuvJR_Dk,No,No,adversarial,True,0.035
17577,YQ87LBiwJjTE,Yes,No,adversarial,True,0.035
14038,YCxaPpRJRkn0,No,No,adversarial,True,0.035
25249,YEUZaxaWqhwg,Yes,Yes,random,True,0.035
30955,YeXj9OAik5cc,Yes,Yes,adversarial,True,0.035
11242,YkgjNIDmO8a8,Yes,Yes,random,True,0.035
21366,Y0qbHT34qTZE,No,No,popular,True,0.035
14856,Yrp3CQsWxVgE,No,Yes,random,True,0.035
4871,YVE6Ku0-ucUM,No,Yes,adversarial,True,0.035
19038,YwSHzVxdMiTo,No,No,popular,True,0.035
19800,YhVUmQfBIYe8,Yes,Yes,random,True,0.035
23198,Y8ipe6b1LwHQ,No,No,adversarial,True,0.035
18591,YNlKlRKz8OKI,No,Yes,popular,True,0.035
26520,Yp_BB_rJaF7Q,Yes,Yes,random,True,0.035
6708,Ybpv_LneHmfU,No,Yes,adversarial,True,0.035
13469,YCxaPpRJRkn0,No,Yes,random,True,0.035
14564,YriM7b5bJ9KQ,Yes,Yes,random,True,0.035
1306,Yup2PpjTzyyc,Yes,Yes,random,True,0.035
30043,Y-JP1GqPEKtw,Yes,Yes,random,True,0.035
14063,YgwQMkQmBITE,Yes,Yes,adversarial,True,0.035
30135,YmGa2JgAiKV8,No,Yes,adversarial,True,0.035
29649,YF-47fRplQEc,No,Yes,random,True,0.035
21664,YoiIi6H83Y38,Yes,Yes,random,True,0.035
22941,YLBe33dw9ezg,No,Yes,adversarial,True,0.035
21394,YT9_ep-3BZDY,Yes,Yes,adversarial,True,0.035
11994,Y5ye0X5saadg,No,Yes,popular,True,0.035
31166,Y-JP1GqPEKtw,Yes,No,popular,True,0.035
17354,Yi2yhbckq3p0,No,Yes,popular,True,0.035
23484,YjYPU6aSDo88,Yes,No,random,True,0.035
28200,YHkbCUN4V3TU,No,Yes,popular,True,0.035
13800,Yb1PXsfgQw5w,No,No,adversarial,True,0.035
705,YuhSDBwVrEdo,Yes,No,popular,True,0.035
28867,YcN-oYKd-M4E,Yes,No,popular,True,0.035
2871,YzEaGx6an4es,No,Yes,random,True,0.035
13419,Y_C2HinL8VlM,No,No,popular,True,0.035
5160,YXplKBvZaHXA,Yes,Yes,random,True,0.035
9525,Y63KW_EQ72yU,Yes,Yes,popular,True,0.035
19050,YsbW7XwwUtSU,No,No,random,True,0.035
0,Y7fmOlUlwoNg,Yes,No,adversarial,True,0.035
19895,Y9dLLsZVRSZI,No,No,random,True,0.035
126,YYQSuFyFm3Lc,No,Yes,adversarial,True,0.035
8915,YZBtgrP4vU_w,No,Yes,adversarial,True,0.035
28620,Y6ukYSXzfEgQ,Yes,Yes,popular,True,0.035
5662,YRp4Ct_TQvAM,Yes,Yes,popular,True,0.035
16058,YemGPabOePzA,Yes,Yes,random,True,0.035
30469,Yo7jW6Suyfbs,Yes,Yes,adversarial,True,0.035
22964,YkF1KWybdRpM,Yes,Yes,popular,True,0.035
28256,Y4bUL_ttiOdw,Yes,Yes,random,True,0.035
18130,YY3lNEe-ZGF0,No,No,random,True,0.035
15054,YVOXl8iR-HnI,Yes,No,popular,True,0.035
20760,Y404cD3bVXDc,No,Yes,adversarial,True,0.035
27696,YK8-b0VtNOqA,Yes,No,popular,True,0.035
21454,Y7_smJ8VbfSU,No,Yes,adversarial,True,0.035
3678,YsqsI2UyrcBQ,No,No,random,True,0.035
1960,Y_AcJVyToQUQ,Yes,Yes,adversarial,True,0.035
9984,YD1Sy7kRoaR8,Yes,Yes,popular,True,0.035
675,YyfYNPWs7mWY,No,Yes,adversarial,True,0.035
29295,Y9PN4gyxpH2M,Yes,Yes,popular,True,0.035
25211,YEp72tyiL3as,No,No,popular,True,0.035
23182,Y0Dt-pH0pW-Y,Yes,No,popular,True,0.035
21765,Yne2DpKCIr4Y,No,No,random,True,0.035
25963,YZUmZgPL0ges,No,No,adversarial,True,0.035
28883,YndxkSQKxaak,No,Yes,random,True,0.035
29137,YMVGhC-xB79s,Yes,Yes,random,True,0.035
2616,YK03ydb1uaoQ,Yes,Yes,popular,True,0.035
30640,YBQ-r9mEHssU,Yes,No,popular,True,0.035
8820,Y1e98HeU9Vrg,No,Yes,random,True,0.035
29602,YlrKGCtSsAkA,Yes,No,popular,True,0.035
22332,YKnsKf9KoNds,Yes,Yes,random,True,0.035
26387,YcNARVD02-tw,Yes,Yes,adversarial,True,0.035
10254,Ydkiwn2FdDVw,No,No,random,True,0.035
685,YuhSDBwVrEdo,Yes,Yes,adversarial,True,0.035
9796,YPg2cWEnEEvc,No,No,random,True,0.035
1027,YArHiac57pVk,Yes,Yes,adversarial,True,0.035
13716,Y4_DjmCg8Ra8,No,Yes,adversarial,True,0.035
25822,YpHYkWkZ4guE,No,No,random,True,0.035
24514,YIdBDl9Wr51A,Yes,No,adversarial,True,0.035
15108,YsJrFyjfrL-g,Yes,No,popular,True,0.035
21936,YsI7_ycEYzAY,No,No,adversarial,True,0.035
23371,YNmmbNqmsPaY,No,No,adversarial,True,0.035
26026,YEUZaxaWqhwg,Yes,Yes,adversarial,True,0.035
6864,Yg5l3Bz6lWnc,Yes,Yes,adversarial,True,0.035
3667,YKvrcRMfFzOE,Yes,No,popular,True,0.035
5514,Y_duNX6Vyd6g,Yes,Yes,random,True,0.035
25789,YENTi8Sn4vdM,Yes,No,adversarial,True,0.035
9537,YnlC4UI4hZ60,No,No,adversarial,True,0.035
25894,Y8GHLfJ6y6zA,Yes,Yes,adversarial,True,0.035
12226,YrvDcg9DoNKA,No,Yes,adversarial,True,0.035
4831,YCh0LMmhBUg4,No,Yes,adversarial,True,0.035
13303,Y_C2HinL8VlM,No,Yes,adversarial,True,0.035
13763,YMBP4RcnwGZw,No,Yes,popular,True,0.035
6668,Yu8bQf0SnCVI,No,No,random,True,0.035
12388,YcFHFVGOtp6g,Yes,Yes,adversarial,True,0.035
819,YOpiWMltpj44,No,Yes,random,True,0.035
9780,Y8OTd45_6cvY,Yes,Yes,random,True,0.035
5646,YXL8JV9qXGLE,Yes,Yes,adversarial,True,0.035
16063,Yx5AH2gW_8S4,Yes,No,adversarial,True,0.035
19824,YW7OJevEgq7w,No,No,adversarial,True,0.035
13123,YbJMMp6PLKqM,Yes,Yes,popular,True,0.035
