entry_id,audio_index,label,response,correct,sampling_method,base_lambda
8780,YzBXoaQ1GVlc,Yes,No,False,popular,0.02
4006,YPMMkPq5jJXY,Yes,No,False,adversarial,0.02
18065,YUXGzbBGbqAA,Yes,No,False,popular,0.02
6147,Y2ymiXjImwGs,No,Yes,False,adversarial,0.02
25565,Y1Og2TJ3bXW0,Yes,Yes,True,popular,0.02
10701,Ye4ph6bIC5zc,Yes,Yes,True,adversarial,0.02
14666,Y1OyEgzXCkYE,No,No,True,adversarial,0.02
19877,YxpZna_FwDhI,Yes,Yes,True,random,0.02
29430,Yz1ax0QPpd14,Yes,No,False,popular,0.02
4458,YTQr9v-PQOc4,Yes,No,False,popular,0.02
537,Ykx6Rj4MDIAw,No,No,True,popular,0.02
14320,YVOXl8iR-HnI,Yes,Yes,True,random,0.02
29843,Y2ABngPM3raQ,Yes,Yes,True,random,0.02
26751,YXQxIXaX_7M0,Yes,Yes,True,random,0.02
12467,Yh3UhoHIMfpw,Yes,No,False,popular,0.02
341,YyL3gKa6YLoM,No,Yes,False,random,0.02
1810,Yq46VXJ6JN9M,No,No,True,adversarial,0.02
6785,Ybpv_LneHmfU,No,No,True,popular,0.02
23098,YmJ6ZO3xEcgw,Yes,Yes,True,adversarial,0.02
23993,Y3Sml1wHcuxo,No,No,True,random,0.02
11412,Y2KR0C5ysO8o,No,No,True,adversarial,0.02
18804,YwnqUgK_-fo4,Yes,No,False,popular,0.02
16640,YIFRmbxWK8u0,Yes,Yes,True,random,0.02
20673,Y5I8lmN8rwDM,No,No,True,popular,0.02
19055,YWCYfCfW9NA0,Yes,Yes,True,popular,0.02
23518,Y0G7rb74R-2A,Yes,Yes,True,popular,0.02
30194,YSQHYl2Kp5ww,No,Yes,False,popular,0.02
29202,YR8bHTHnF8j4,No,Yes,False,popular,0.02
5944,YKtinboYbmHQ,Yes,Yes,True,random,0.02
26526,YpHNMcX-9FDs,No,No,True,popular,0.02
29213,YeqcdsdLz954,Yes,Yes,True,random,0.02
19664,Yk4XyfaWVLEY,Yes,No,False,random,0.02
3007,Yhrv6fwnmBkY,Yes,Yes,True,popular,0.02
16071,Yoklu5ZJD_2U,No,No,True,popular,0.02
24252,Y9vZDsGjyh5M,Yes,No,False,popular,0.02
3364,Y41D0yXSBqfI,Yes,Yes,True,random,0.02
3518,YGSHcgY6ATkQ,Yes,Yes,True,popular,0.02
27346,Yp_BB_rJaF7Q,Yes,Yes,True,adversarial,0.02
151,YVjSEIRnLAh8,Yes,Yes,True,random,0.02
24164,YDNtF_mGzQes,Yes,Yes,True,random,0.02
297,YtjCNwdOUiGc,Yes,Yes,True,adversarial,0.02
6923,YuJzAf4PaExI,No,Yes,False,random,0.02
20871,Y-BUWGM7qeUM,No,No,True,popular,0.02
30934,Y-Sz4z0QwEuM,No,No,True,adversarial,0.02
19497,YTgxst7Ft9js,Yes,Yes,True,popular,0.02
4254,Y9ucb5HYO8ps,Yes,Yes,True,popular,0.02
23291,Y0G7rb74R-2A,Yes,Yes,True,adversarial,0.02
25249,YEUZaxaWqhwg,Yes,Yes,True,random,0.02
9589,YE3Q1jfTeuWs,No,No,True,adversarial,0.02
26615,YtB8TiiXwKmA,Yes,Yes,True,adversarial,0.02
28581,Y0AsXkZkqelg,No,No,True,popular,0.02
16194,Y32565FEuksc,Yes,Yes,True,random,0.02
29986,Y77nElZGi5NU,Yes,No,False,random,0.02
11645,YyVjivgsU2aA,No,No,True,popular,0.02
18531,Y7XUt6sQS7nM,No,Yes,False,random,0.02
6050,YfwhkCnOeyC0,Yes,Yes,True,random,0.02
4330,Y3IguMJkqpl4,Yes,Yes,True,adversarial,0.02
16312,YGMP8m09j5vk,No,Yes,False,popular,0.02
24585,YWUpeplQr3A4,No,Yes,False,random,0.02
9112,Ycr0GiZr0TNY,No,No,True,adversarial,0.02
5950,YFfUqv0Vv3ME,No,Yes,False,adversarial,0.02
15278,YriM7b5bJ9KQ,Yes,Yes,True,popular,0.02
19580,YH7-orYrKBeo,Yes,Yes,True,random,0.02
7616,YzoctgurhvHE,Yes,Yes,True,popular,0.02
242,YYNDKuNINDOY,Yes,Yes,True,random,0.02
12505,YcFHFVGOtp6g,Yes,No,False,popular,0.02
29509,Y1vCYiVvZ7VE,Yes,Yes,True,adversarial,0.02
9513,YWq4OD3olO2w,No,No,True,random,0.02
9966,YARFFw0e_jig,Yes,Yes,True,adversarial,0.02
13279,YrN2rpLV3brs,No,No,True,popular,0.02
4656,YYIqpIjjee00,Yes,Yes,True,random,0.02
6272,YHUwXtfYRFwk,Yes,Yes,True,adversarial,0.02
26116,Yj_NSuPnx5LA,Yes,No,False,adversarial,0.02
11570,YzFzPOsOKog4,Yes,Yes,True,random,0.02
30284,YTWOgvDaDqlU,No,No,True,adversarial,0.02
20941,Y9b6RqajfAmw,No,No,True,popular,0.02
16222,Yx5AH2gW_8S4,Yes,No,False,popular,0.02
6113,YO90Qy2xG6oA,Yes,No,False,popular,0.02
8062,YT32kii824pA,Yes,Yes,True,popular,0.02
19952,YESjMIqrvRj4,No,Yes,False,adversarial,0.02
26879,YcK2kSVR1d2o,No,No,True,adversarial,0.02
8915,YfrOqlk0Wm5Y,No,Yes,False,random,0.02
18862,YwSHzVxdMiTo,No,Yes,False,adversarial,0.02
7368,YuJzAf4PaExI,No,No,True,popular,0.02
9812,YbIiiIo20PsY,Yes,Yes,True,random,0.02
15915,YBzHTqyX69pI,No,Yes,False,random,0.02
21664,YoiIi6H83Y38,Yes,Yes,True,random,0.02
12199,Y5iTRKJqUIw8,Yes,Yes,True,adversarial,0.02
16189,YKOBkbROPv4c,No,No,True,random,0.02
22090,YYH4qi8Ul6v0,Yes,Yes,True,popular,0.02
4726,YQHfyKaOHSz4,No,Yes,False,popular,0.02
273,YfsBR7e_X_0Y,No,Yes,False,random,0.02
880,YOpiWMltpj44,No,No,True,adversarial,0.02
10346,Ygr5Zss89yLQ,Yes,Yes,True,adversarial,0.02
29068,Y4bUL_ttiOdw,Yes,No,False,adversarial,0.02
12697,YFL8KTgMGrN4,Yes,Yes,True,popular,0.02
4763,YbX2vDaHL26U,No,Yes,False,adversarial,0.02
19910,YnLtNjMimLE0,Yes,No,False,adversarial,0.02
14888,YKSHpYhuTotY,No,No,True,random,0.02
29350,YxqtrbqDlz28,Yes,Yes,True,adversarial,0.02
27444,Yorgwzt45ojE,Yes,Yes,True,popular,0.02
8869,YzEM94PH29VQ,No,No,True,popular,0.02
17572,Y5xC4hkAWiao,No,No,True,random,0.02
19058,Y1QNLMF-Kl_s,Yes,Yes,True,adversarial,0.02
21223,YsI7_ycEYzAY,No,Yes,False,random,0.02
27894,YOt0bN_hz2ec,Yes,No,False,adversarial,0.02
17469,YGPj8h-WcjWs,No,Yes,False,random,0.02
23316,Y9E8BmPZ9mWc,No,No,True,popular,0.02
18393,YwOFBldBFRNk,No,Yes,False,random,0.02
17181,Yi2yhbckq3p0,No,Yes,False,adversarial,0.02
24570,YQRtuOWWya30,Yes,Yes,True,popular,0.02
23820,Y-FW109cbv0g,No,Yes,False,random,0.02
8675,YLWng-4PDzPM,No,No,True,random,0.02
27424,YK8-b0VtNOqA,Yes,Yes,True,adversarial,0.02
787,YMe4npKmtchA,Yes,Yes,True,popular,0.02
17559,YNwoBDrTlbTI,No,No,True,popular,0.02
14196,YGkb4f6yodPE,Yes,No,False,adversarial,0.02
27105,YBrPFQDr99Gg,Yes,Yes,True,popular,0.02
26158,YfPqj3nnwQOI,Yes,Yes,True,adversarial,0.02
22762,YkF1KWybdRpM,Yes,Yes,True,adversarial,0.02
29100,Yo3mZR8OvPko,No,No,True,random,0.02
15523,YIhvXtS9-IxM,Yes,Yes,True,popular,0.02
4517,Y6Pywt0f_NFY,Yes,Yes,True,popular,0.02
10302,YrjUrB1WUpcI,Yes,Yes,True,popular,0.02
9725,Y2ItTq2JShdU,No,Yes,False,adversarial,0.02
20141,YuY4fe5DT1gI,Yes,Yes,True,random,0.02
3505,YxYwpABpZed4,No,Yes,False,adversarial,0.02
26672,YBUAPM4D3-h8,Yes,Yes,True,random,0.02
26556,Y350OCezayrk,No,No,True,random,0.02
17594,YeRU-rABp8nk,Yes,Yes,True,random,0.02
12983,YbAqgL5dCQOE,No,No,True,adversarial,0.02
29433,Y9_YfTz8cnFY,Yes,Yes,True,adversarial,0.02
16789,YI_vN_BFUr0Y,No,Yes,False,adversarial,0.02
11753,YRfGapDlAYoQ,No,No,True,popular,0.02
19642,YwFiCblfZ-vg,Yes,Yes,True,adversarial,0.02
2906,YL2dyilgQ8iM,No,No,True,adversarial,0.02
12864,YC8kR19NvynA,Yes,Yes,True,random,0.02
21049,YyLu4b01t53k,Yes,Yes,True,random,0.02
13498,YBvw2gv1fcZw,Yes,No,False,adversarial,0.02
2267,Y0a9wVat2PWk,No,No,True,popular,0.02
6389,YEbpOXac13yo,No,Yes,False,adversarial,0.02
29768,Y--0w1YA1Hm4,No,No,True,popular,0.02
26620,Y8ycflE3dIHw,No,No,True,random,0.02
5050,YjjfUaMQaG1A,No,No,True,popular,0.02
31341,YJsoBpL86R5U,Yes,No,False,popular,0.02
4992,YItS07xtdi4s,No,Yes,False,popular,0.02
12932,YdZDgJzGtLLU,Yes,No,False,popular,0.02
25224,Y27HIamF8pKo,No,Yes,False,adversarial,0.02
28267,YLF6x7B0Ppvo,No,No,True,random,0.02
18323,YTd2EEDdFlRY,No,Yes,False,popular,0.02
17162,Y2a6GNu6uCDE,Yes,Yes,True,random,0.02
13479,YtIM-H2rdq8U,No,Yes,False,adversarial,0.02
10126,Y3RultJjvTWI,No,Yes,False,popular,0.02
11048,YjXkLS_QzUrI,No,No,True,popular,0.02
14920,YLCwSUVuTyvg,Yes,Yes,True,random,0.02
8232,Y1PvMtRIlZNI,Yes,No,False,adversarial,0.02
5636,YbygBWUkpaC8,Yes,Yes,True,random,0.02
17507,Y3ue0gJM0THk,Yes,Yes,True,random,0.02
25596,Yq1ivQ_2fddk,No,No,True,random,0.02
10585,YxQDq3A4Zfbo,No,No,True,random,0.02
23668,YoNHCc_izsDE,Yes,Yes,True,random,0.02
27651,Yv59uHr-B1no,No,Yes,False,adversarial,0.02
8547,YZBtgrP4vU_w,No,Yes,False,random,0.02
7770,YbmEF-c-M174,Yes,No,False,adversarial,0.02
2885,YonBZOH88OYs,Yes,No,False,popular,0.02
28620,Y6ukYSXzfEgQ,Yes,No,False,popular,0.02
685,YuhSDBwVrEdo,Yes,Yes,True,adversarial,0.02
20634,Ym_U506sf9p4,Yes,Yes,True,random,0.02
18610,YlVr-PxhZo8s,Yes,No,False,popular,0.02
11919,YMj_BO-iK1G4,No,Yes,False,random,0.02
14557,YK2kIOBeCfuo,Yes,No,False,popular,0.02
15375,YIhvXtS9-IxM,Yes,Yes,True,adversarial,0.02
11123,YR4fXcbWFhJg,No,Yes,False,popular,0.02
24871,Y7JWHbs3gu1w,No,Yes,False,random,0.02
31026,YPWjEfOkb6ro,Yes,No,False,popular,0.02
4168,YVQnmlf2OsUg,Yes,Yes,True,popular,0.02
6600,Y11SEBDuoqSk,Yes,Yes,True,adversarial,0.02
9684,Y3ghVB-KaU_E,Yes,Yes,True,adversarial,0.02
3559,YHZ9O6sc7cLA,No,Yes,False,adversarial,0.02
3658,Y7cHRSfbp7tc,No,No,True,adversarial,0.02
24764,YFi4-IqJo2xQ,No,No,True,random,0.02
8087,YJBWJQCS4SvA,No,Yes,False,popular,0.02
19147,YS_3aeOvniZc,No,No,True,adversarial,0.02
6291,Y11SEBDuoqSk,Yes,Yes,True,random,0.02
8227,YITlqMkR5alY,No,No,True,random,0.02
8886,YMPLZUg89y5U,Yes,No,False,popular,0.02
20020,Y096oTVzc5Gs,Yes,Yes,True,adversarial,0.02
17914,YvfNKduToki4,No,Yes,False,adversarial,0.02
10667,Yn74IYuCe_ms,No,No,True,random,0.02
24078,Y0_K6OKtoBBU,No,Yes,False,popular,0.02
17128,Yg6CY7qvu81k,Yes,Yes,True,random,0.02
15426,Y1Uh74_rZ72k,Yes,No,False,adversarial,0.02
27234,YtwFypUcdgRc,No,Yes,False,adversarial,0.02
3526,YxYwpABpZed4,No,Yes,False,popular,0.02
26965,Y_BSmz3SEW1w,No,No,True,random,0.02
25033,YPRUfwpmYwJ8,No,No,True,random,0.02
18810,YOxUVcZmeiyI,No,No,True,random,0.02
23885,YHdxfbpnd2-8,No,Yes,False,random,0.02
26337,YhqPBcvex1VU,No,No,True,popular,0.02
23484,Y1wW0YJQ-Xa0,Yes,Yes,True,adversarial,0.02
20877,YhFCmq9pCBbM,Yes,Yes,True,popular,0.02
7934,Y3VHpLxtd498,Yes,Yes,True,popular,0.02
5729,YFfUqv0Vv3ME,No,Yes,False,random,0.02
906,YOpiWMltpj44,No,Yes,False,popular,0.02
18400,YnLZeG9LaLgw,Yes,Yes,True,random,0.02
15540,Yx5AH2gW_8S4,Yes,Yes,True,random,0.02
7606,YT32kii824pA,Yes,Yes,True,random,0.02
22635,Y1ed87LLY97k,No,No,True,popular,0.02
29405,YLF6x7B0Ppvo,No,Yes,False,popular,0.02
25612,Yg_P29ucKj78,Yes,Yes,True,popular,0.02
21384,YCbe2B6ohBpw,No,No,True,random,0.02
10363,YOr7umk40TZA,No,No,True,random,0.02
11456,YvEWmHtiznF8,No,Yes,False,random,0.02
19415,YAUmY0YRAFQE,No,No,True,random,0.02
5050,Y52IxrdTxGs4,No,Yes,False,adversarial,0.02
15263,YIPfaRF76gVU,No,Yes,False,popular,0.02
17058,YBa92IrXFvJo,Yes,Yes,True,adversarial,0.02
17713,YRrmBGjJqlEo,No,Yes,False,random,0.02
13023,YMdlEswBfZMQ,Yes,Yes,True,random,0.02
29947,YGGgQR7aIofY,Yes,No,False,popular,0.02
24205,YEcihYbSlyck,No,Yes,False,adversarial,0.02
8719,Yf2fSxfvmkZQ,No,Yes,False,adversarial,0.02
28811,Y4CAMv5nlr-0,No,No,True,popular,0.02
26036,YENTi8Sn4vdM,Yes,Yes,True,popular,0.02
13840,YN_s9F4CI_98,Yes,No,False,adversarial,0.02
13335,YWqXFAY4k79s,No,No,True,random,0.02
10112,YYk274Wr5iIE,Yes,Yes,True,random,0.02
403,Y_xylo5_IiaM,No,Yes,False,popular,0.02
14037,Y13CBvjHZhOA,Yes,Yes,True,popular,0.02
17931,YbIV3bJZpkgA,Yes,Yes,True,popular,0.02
25963,YZUmZgPL0ges,No,No,True,adversarial,0.02
15456,YKSHpYhuTotY,No,Yes,False,adversarial,0.02
20594,Y3XuyGJqaXv8,No,Yes,False,random,0.02
13675,YlYhwCRX2wNc,No,No,True,popular,0.02
19610,YOxUVcZmeiyI,No,No,True,popular,0.02
9032,Y3qrVku794u0,Yes,Yes,True,popular,0.02
2084,Ylh801oHGtD4,Yes,Yes,True,adversarial,0.02
18602,YSZ6CcXINiiE,Yes,Yes,True,random,0.02
27867,Y4ftDFi4684Y,No,No,True,popular,0.02
24964,YpTJKJxaheI8,Yes,Yes,True,adversarial,0.02
31057,YgW7s3YAthpI,No,No,True,popular,0.02
2324,YJnSwRonB9wI,Yes,Yes,True,random,0.02
4443,YUhCzD6EBJBU,No,No,True,popular,0.02
21688,Yf8WPf5F22xI,Yes,Yes,True,random,0.02
26497,Y54eRRbCtPn8,No,Yes,False,random,0.02
702,YYQGW5AwDOIo,No,Yes,False,adversarial,0.02
8981,YIJ6pm5Kns8A,No,Yes,False,random,0.02
19279,YTgxst7Ft9js,Yes,No,False,adversarial,0.02
5530,Y0yxEvdnimGg,Yes,Yes,True,adversarial,0.02
20564,Y9dLLsZVRSZI,No,No,True,adversarial,0.02
8096,YBL8ksJ0sTXk,No,No,True,random,0.02
8323,YzBXoaQ1GVlc,Yes,Yes,True,random,0.02
9211,Ycr0GiZr0TNY,No,No,True,popular,0.02
28378,YJdFmMw0zyKA,No,Yes,False,random,0.02
25008,YG3YO2unWz7k,Yes,Yes,True,popular,0.02
8589,Y4xrL4TSgHwU,Yes,No,False,popular,0.02
2215,YEYTz1LPDHsc,No,Yes,False,random,0.02
10975,YKel-hfZ_9h8,Yes,Yes,True,random,0.02
3603,YJ0yeFeKvIt8,No,Yes,False,adversarial,0.02
25174,YMSziND26UTA,Yes,Yes,True,random,0.02
8542,YBL8ksJ0sTXk,No,Yes,False,popular,0.02
19895,Y9dLLsZVRSZI,No,Yes,False,random,0.02
23768,YXz56Q2Q5j5c,Yes,Yes,True,adversarial,0.02
21468,YFXdoNvmrYxo,Yes,No,False,adversarial,0.02
23019,YKJhGuhNHToA,No,No,True,adversarial,0.02
23129,YVkbp8VmL3pM,No,Yes,False,adversarial,0.02
22054,YCbe2B6ohBpw,No,No,True,adversarial,0.02
8524,YAizmnCDlXos,Yes,Yes,True,random,0.02
21197,YHqndxoujCYI,No,Yes,False,random,0.02
27567,Y6pssFJ0m-kU,Yes,Yes,True,popular,0.02
22800,YCMNlIW6Lkwc,No,Yes,False,adversarial,0.02
6672,YQARuiRtfy-k,Yes,Yes,True,random,0.02
27542,Y1IoHRTUp86c,No,Yes,False,adversarial,0.02
23769,YBOB65Nd0pXo,No,Yes,False,popular,0.02
23590,YLvhvAA11oxE,No,Yes,False,popular,0.02
18545,Ycz0FSQDVBMw,Yes,Yes,True,random,0.02
25477,YR91bUbtKrRs,Yes,Yes,True,random,0.02
23951,YnuZEAuAl8hQ,Yes,No,False,popular,0.02
20308,Y8Zo30kV5aiI,Yes,Yes,True,popular,0.02
23059,YXz56Q2Q5j5c,Yes,Yes,True,random,0.02
20669,YC9NC7wJ7C3w,No,No,True,random,0.02
26914,YpHYkWkZ4guE,No,Yes,False,popular,0.02
21687,Y8IdCiapDYCU,Yes,Yes,True,adversarial,0.02
4478,Y2JutOgAnqWA,Yes,Yes,True,random,0.02
1742,Y3iLGu2Omgrw,Yes,Yes,True,popular,0.02
30309,YBQ-r9mEHssU,Yes,Yes,True,adversarial,0.02
27441,Y8ycflE3dIHw,No,Yes,False,adversarial,0.02
20694,YhVUmQfBIYe8,Yes,Yes,True,popular,0.02
7368,YlmPMhs-9IYE,Yes,Yes,True,adversarial,0.02
30270,YOFVzrakJhbw,Yes,No,False,adversarial,0.02
17974,YynHdcJ9Oqaw,No,No,True,popular,0.02
21936,YsI7_ycEYzAY,No,No,True,adversarial,0.02
15804,Y0_ogYGDGDco,Yes,Yes,True,popular,0.02
21501,YhiJB_95IWiE,No,Yes,False,adversarial,0.02
3645,YJ0yeFeKvIt8,No,No,True,popular,0.02
20488,YwAZrOPvul4Y,Yes,Yes,True,random,0.02
27948,YTSdAJWJ-tW0,Yes,Yes,True,adversarial,0.02
15676,YvruDH_YLaPI,No,Yes,False,popular,0.02
27108,Yw_Utn3CwAXE,No,Yes,False,adversarial,0.02
14564,YriM7b5bJ9KQ,Yes,Yes,True,random,0.02
3255,YhJtOGmN_KVw,No,No,True,adversarial,0.02
18138,YKVbmN9ZRg5Q,Yes,No,False,popular,0.02
11073,YAJtNitYMa1I,Yes,Yes,True,popular,0.02
21165,YQt0_xTadAT0,No,No,True,popular,0.02
2510,YRNBoH2LHQEM,No,No,True,adversarial,0.02
16159,YGMP8m09j5vk,No,No,True,adversarial,0.02
13487,YgwQMkQmBITE,Yes,Yes,True,random,0.02
417,Y_xylo5_IiaM,No,No,True,adversarial,0.02
29009,Y6i5eQOpFk_U,No,Yes,False,random,0.02
18835,YkXjzsroVTtw,Yes,Yes,True,random,0.02
24298,Y6ZwYgzcN6Is,Yes,Yes,True,random,0.02
25740,YHdPSebdDxe4,No,Yes,False,random,0.02
9655,YfK4QBQZ6i7w,Yes,Yes,True,random,0.02
10202,YA61Mry8zBwE,No,No,True,popular,0.02
13238,YB-gTt3_rceQ,No,Yes,False,adversarial,0.02
22810,Y-SkjbQVgJ0M,No,Yes,False,popular,0.02
19638,YkXjzsroVTtw,Yes,Yes,True,popular,0.02
17640,YrbO727iF03I,Yes,Yes,True,random,0.02
15966,YGIOApFAWDOc,Yes,No,False,popular,0.02
19979,Y-BUWGM7qeUM,No,Yes,False,random,0.02
16495,YpWQeV08kYR0,Yes,Yes,True,popular,0.02
25613,YLP_DzNUkAKY,Yes,Yes,True,adversarial,0.02
28773,YcFoXRmGgIME,Yes,Yes,True,popular,0.02
31315,YbhlhcGONisM,No,Yes,False,popular,0.02
1157,YXJba7pTbpD0,No,No,True,adversarial,0.02
15827,YQv1HXaT-28U,Yes,Yes,True,random,0.02
8219,YBXxlqaDvdaA,No,Yes,False,adversarial,0.02
926,YK_Vre_-4KqU,No,No,True,adversarial,0.02
16532,YQv1HXaT-28U,Yes,Yes,True,popular,0.02
19669,YmYQrjcYNrW0,Yes,Yes,True,adversarial,0.02
819,YOpiWMltpj44,No,No,True,random,0.02
178,YDlWd7Wmdi1E,No,Yes,False,adversarial,0.02
10103,YA61Mry8zBwE,No,Yes,False,adversarial,0.02
7811,Y59VP93Tzjmg,No,Yes,False,adversarial,0.02
11457,YKel-hfZ_9h8,Yes,Yes,True,adversarial,0.02
959,YArHiac57pVk,Yes,Yes,True,random,0.02
23078,Y9E8BmPZ9mWc,No,Yes,False,adversarial,0.02
16198,Y4fz0-Kx2oNs,Yes,No,False,adversarial,0.02
23780,YxbLW9Wt1Jsg,Yes,Yes,True,popular,0.02
8851,Y1slvoNgzBLE,Yes,Yes,True,random,0.02
10346,Y8OTd45_6cvY,Yes,No,False,popular,0.02
2317,YpI_kPedctoo,Yes,No,False,adversarial,0.02
28676,Y1WTSW96XP6E,Yes,No,False,popular,0.02
11420,YsTMKled6Q1M,Yes,Yes,True,random,0.02
14792,Y3fomsZXG3aM,Yes,Yes,True,adversarial,0.02
10103,YWOywdRmySs0,No,Yes,False,random,0.02
545,Ykx6Rj4MDIAw,No,Yes,False,adversarial,0.02
27283,YMtK8L8gXRrI,No,No,True,random,0.02
12515,YNeZerAPXR-A,No,Yes,False,random,0.02
696,YYQGW5AwDOIo,No,Yes,False,random,0.02
16024,YPO8Nu3F8mkA,No,No,True,random,0.02
4379,Y9F3sutgYTvo,No,Yes,False,random,0.02
9112,YJfaj4P3us9M,No,Yes,False,random,0.02
22416,Y1ed87LLY97k,No,Yes,False,adversarial,0.02
25321,Yyau2WIRkxb8,No,No,True,popular,0.02
5305,YqF72bT878gw,Yes,Yes,True,adversarial,0.02
24493,Y22L_3pBa1AI,No,Yes,False,adversarial,0.02
21693,Y1ed87LLY97k,No,Yes,False,random,0.02
19226,YfBYDJWChe5c,No,No,True,adversarial,0.02
23043,YCMNlIW6Lkwc,No,No,True,popular,0.02
10287,YbIiiIo20PsY,Yes,No,False,adversarial,0.02
8248,YPMMdAKZxI_I,No,No,True,adversarial,0.02
3766,Y3MoF8myFs8Y,No,No,True,random,0.02
29708,Yc3nlaAkv9bA,No,Yes,False,popular,0.02
26255,YB3O476LeuXY,No,Yes,False,random,0.02
10049,Y0fMXnvD38zI,No,Yes,False,random,0.02
14145,Y3kBlVLkN0zo,No,Yes,False,adversarial,0.02
2207,Y0a9wVat2PWk,No,Yes,False,adversarial,0.02
8199,Y5eSRL3PRHzo,Yes,No,False,popular,0.02
13922,Y13CBvjHZhOA,Yes,Yes,True,adversarial,0.02
1306,Yup2PpjTzyyc,Yes,Yes,True,random,0.02
2639,Y1nUOGZgSzZo,No,Yes,False,adversarial,0.02
26199,YZTYAQBnU4GM,No,No,True,adversarial,0.02
1162,YFR7BDRhMATo,Yes,No,False,popular,0.02
15160,YHqnSyliKTKA,Yes,Yes,True,adversarial,0.02
24526,Y_9mgOkzm-xg,No,No,True,random,0.02
18011,YatmDP_fmK_8,No,No,True,random,0.02
14398,YK2kIOBeCfuo,Yes,Yes,True,adversarial,0.02
13404,Ye9MWXS34o48,Yes,Yes,True,random,0.02
4789,YXf5LjaE_JQ0,Yes,Yes,True,adversarial,0.02
25458,Y27HIamF8pKo,No,Yes,False,popular,0.02
13604,YtIM-H2rdq8U,No,No,True,popular,0.02
17611,YTd2EEDdFlRY,No,Yes,False,random,0.02
9540,YARFFw0e_jig,Yes,Yes,True,random,0.02
27924,YHkbCUN4V3TU,No,No,True,adversarial,0.02
7534,Ynq0BF9zGkzg,No,Yes,False,popular,0.02
24843,YLP_DzNUkAKY,Yes,Yes,True,random,0.02
28744,Yjj2RyNDj7no,Yes,Yes,True,random,0.02
7627,YJBWJQCS4SvA,No,Yes,False,random,0.02
77,YGOD8Bt5LfDE,Yes,Yes,True,popular,0.02
8038,YL_CNz9Vrtkw,Yes,Yes,True,random,0.02
29894,Y4UPOUGVMlEs,Yes,No,False,adversarial,0.02
7164,YzoctgurhvHE,Yes,Yes,True,random,0.02
1762,Y_ezm-TpKj1w,Yes,Yes,True,random,0.02
3703,Y7cHRSfbp7tc,No,Yes,False,popular,0.02
16403,YJTHMXLC9YRs,Yes,Yes,True,popular,0.02
25305,YMvHpNzDpC6Q,Yes,Yes,True,popular,0.02
22981,YGE1aZSnPr2Q,No,Yes,False,adversarial,0.02
13983,YNi3dIj90Oa4,No,Yes,False,adversarial,0.02
1650,YcPiSd5nJLrI,No,Yes,False,popular,0.02
24797,Yram-QPKSQYc,No,Yes,False,adversarial,0.02
27291,Y1FNJbN-eHY4,Yes,Yes,True,random,0.02
15990,YTSnq6n8tElo,Yes,Yes,True,random,0.02
789,Y9HVgYs8OOLc,Yes,Yes,True,random,0.02
10681,YszkiW0GXEOI,Yes,Yes,True,random,0.02
16133,YECw5Yf7QoMo,No,No,True,popular,0.02
7626,Y3wrdPAeqjVI,No,Yes,False,adversarial,0.02
21706,YFeHndzYAUkg,Yes,Yes,True,random,0.02
30514,Ylq9RvAA4mqY,No,Yes,False,adversarial,0.02
11295,Y473wBEwC35M,No,Yes,False,random,0.02
8038,Yjf4iyQPJSvk,Yes,No,False,adversarial,0.02
18781,YtmLAXm1WlnE,Yes,Yes,True,adversarial,0.02
3227,YUCy1BEx8jBE,No,No,True,random,0.02
27966,Y2KEfkDO6hlA,No,Yes,False,random,0.02
22063,YkF1KWybdRpM,Yes,Yes,True,random,0.02
28400,Y1FNJbN-eHY4,Yes,No,False,popular,0.02
24549,Y1Og2TJ3bXW0,Yes,Yes,True,random,0.02
3913,YjOYvIISk--4,Yes,Yes,True,adversarial,0.02
18145,YTd2EEDdFlRY,No,Yes,False,adversarial,0.02
5904,YTdl9SmBbRnA,Yes,No,False,popular,0.02
22380,YFlk-X0gwjF4,Yes,No,False,popular,0.02
13496,YCfxWJ1Qoufg,Yes,No,False,popular,0.02
15911,Yoklu5ZJD_2U,No,Yes,False,adversarial,0.02
6356,Y4Ujigme2IxY,Yes,Yes,True,random,0.02
8498,YEvZ3jOMYWxk,No,Yes,False,popular,0.02
27170,Y8ZH_PoK0clI,Yes,Yes,True,popular,0.02
979,YqZEIs6tS5vk,No,Yes,False,random,0.02
5024,YHeEa1GZpUGI,Yes,Yes,True,popular,0.02
2518,YJnSwRonB9wI,Yes,Yes,True,popular,0.02
10774,YErxgH5g3Kx0,No,Yes,False,popular,0.02
4439,YQHfyKaOHSz4,No,Yes,False,random,0.02
12226,YrvDcg9DoNKA,No,Yes,False,adversarial,0.02
23093,Y0yETgW44MZU,Yes,Yes,True,popular,0.02
6501,Y4KObP7cREWw,No,Yes,False,adversarial,0.02
30171,YbhlhcGONisM,No,Yes,False,random,0.02
14114,YC_ga5m6nOhI,Yes,Yes,True,adversarial,0.02
25572,YcNARVD02-tw,Yes,Yes,True,random,0.02
10274,YAagLJkfrFMk,Yes,No,False,popular,0.02
1122,YBZCEDkx37rI,No,Yes,False,adversarial,0.02
27196,Yy_OyLW9lBXU,No,No,True,popular,0.02
7486,YOTLtzk0W4zg,No,Yes,False,random,0.02
18433,YlVr-PxhZo8s,Yes,No,False,adversarial,0.02
23459,Yyrxa6_P2I80,Yes,Yes,True,popular,0.02
20340,YROootH-mtEI,No,No,True,adversarial,0.02
