entry_id,audio_index,label,response,correct,sampling_method,base_lambda
12278,YdZDgJzGtLLU,Yes,Yes,True,random,0.047
10227,Y7-HCqJFwHoI,Yes,No,False,popular,0.047
23637,YyRoKi7rhSRo,No,Yes,False,adversarial,0.047
20778,YFXdoNvmrYxo,Yes,Yes,True,random,0.047
20700,Y9b6RqajfAmw,No,No,True,adversarial,0.047
2980,YWWkhzcmx3VE,Yes,Yes,True,popular,0.047
22610,Y1a2XWJ8NA_Q,Yes,No,False,adversarial,0.047
11001,YR4fXcbWFhJg,No,Yes,False,adversarial,0.047
25696,YBDpU2Qh77NE,Yes,Yes,True,popular,0.047
505,Yu84FiZ_omhA,Yes,Yes,True,adversarial,0.047
2397,YRNBoH2LHQEM,No,No,True,random,0.047
16591,YC4JwGJQ2dUA,No,Yes,False,popular,0.047
7048,YhGWarNR6xmg,No,Yes,False,random,0.047
10356,YLxu-3_h4kc4,Yes,Yes,True,random,0.047
23581,YmVjub3o_IxE,No,Yes,False,random,0.047
15552,Yrp3CQsWxVgE,No,Yes,False,popular,0.047
28909,YR8bHTHnF8j4,No,No,True,adversarial,0.047
20247,YTaQKhIRwii4,Yes,Yes,True,adversarial,0.047
9282,YxIztYnMIWUA,No,No,True,random,0.047
10074,YXZTt1xdK8uQ,Yes,Yes,True,random,0.047
27499,YtwFypUcdgRc,No,Yes,False,popular,0.047
21468,Y-R69Fa-mCaY,Yes,Yes,True,popular,0.047
26735,Yi6MQCm58zlY,Yes,Yes,True,adversarial,0.047
27441,Y8ycflE3dIHw,No,Yes,False,adversarial,0.047
3244,YalaxBd_EEUc,No,Yes,False,random,0.047
22885,Y3ndid3jni7M,No,Yes,False,random,0.047
5785,Y9BGLAUSF0sk,No,Yes,False,popular,0.047
16036,Y-oy0BkpMGAk,Yes,No,False,popular,0.047
20273,YAUmY0YRAFQE,No,No,True,popular,0.047
11233,Yy1a8PntuXYw,No,No,True,random,0.047
16125,YZNEZLlDVgrE,Yes,Yes,True,adversarial,0.047
18473,Yj1AiqT5oHZc,Yes,Yes,True,popular,0.047
58,Y6BJ455B1aAs,No,Yes,False,random,0.047
19485,Y14izd_i3ryE,No,Yes,False,adversarial,0.047
4591,Yh5_1pnkl_SY,No,Yes,False,popular,0.047
245,YYNDKuNINDOY,Yes,Yes,True,adversarial,0.047
11245,Y2RjqBRzmxaM,No,Yes,False,adversarial,0.047
17240,YBa92IrXFvJo,Yes,Yes,True,popular,0.047
15808,YGIOApFAWDOc,Yes,No,False,adversarial,0.047
26299,Yw_Utn3CwAXE,No,Yes,False,random,0.047
8971,Yktc_tJxw8sc,No,Yes,False,adversarial,0.047
19561,YSL3wB5sDcdw,Yes,Yes,True,adversarial,0.047
16225,YJTHMXLC9YRs,Yes,Yes,True,adversarial,0.047
17208,Y8F-ndyrEWJ8,No,Yes,False,popular,0.047
13241,Yb1PXsfgQw5w,No,Yes,False,random,0.047
9032,YdP5DbAzTl5M,Yes,No,False,adversarial,0.047
17888,YNlKlRKz8OKI,No,Yes,False,random,0.047
21701,YFXdoNvmrYxo,Yes,No,False,popular,0.047
27321,YtNxfdAd14qE,No,Yes,False,random,0.047
27444,Yorgwzt45ojE,Yes,Yes,True,popular,0.047
29147,YUjje3lSabsg,No,No,True,adversarial,0.047
25645,YqakN0JNbpcU,Yes,Yes,True,random,0.047
10647,YWOywdRmySs0,No,Yes,False,popular,0.047
5996,YHUwXtfYRFwk,Yes,Yes,True,random,0.047
19314,Ycz0FSQDVBMw,Yes,Yes,True,popular,0.047
6803,Y0Rpjl1AO-P0,Yes,Yes,True,popular,0.047
28773,YcFoXRmGgIME,Yes,Yes,True,popular,0.047
3850,YAtkD-3GjXMw,No,Yes,False,random,0.047
9777,YxIztYnMIWUA,No,No,True,popular,0.047
13167,Y4_DjmCg8Ra8,No,Yes,False,random,0.047
17053,Y8F-ndyrEWJ8,No,Yes,False,adversarial,0.047
4345,YZYWCwfCkBp4,Yes,No,False,popular,0.047
17657,Y2UNuMbxz9ds,No,No,True,popular,0.047
12258,YnU-AI3Cmc3M,Yes,No,False,adversarial,0.047
13331,Y8BPTQO_cx7E,No,Yes,False,popular,0.047
23350,YCMUuelJFJ7Q,Yes,Yes,True,adversarial,0.047
29236,YJHhEjsAkZoc,No,No,True,popular,0.047
10885,YV4PLSw_WzVw,Yes,No,False,adversarial,0.047
21522,Y3XuyGJqaXv8,No,Yes,False,popular,0.047
15896,YfWvWhLJ5Fow,Yes,Yes,True,random,0.047
2453,Yific_gRalg0,No,No,True,random,0.047
20454,Y0qbHT34qTZE,No,Yes,False,random,0.047
14950,YCvNAwby6Xos,No,Yes,False,adversarial,0.047
26466,YZTYAQBnU4GM,No,No,True,popular,0.047
24317,Y0On6-JiVwRs,No,Yes,False,random,0.047
15170,Y4_Cak7gvly4,Yes,No,False,popular,0.047
10302,YrjUrB1WUpcI,Yes,Yes,True,popular,0.047
28367,YDjKGzOe_COc,Yes,Yes,True,popular,0.047
16867,Y_oKXrY5Ff0g,Yes,No,False,popular,0.047
15234,YhpDltmawxIM,No,Yes,False,adversarial,0.047
24643,Yk1QxQ4jJaEQ,Yes,Yes,True,adversarial,0.047
13296,YN_s9F4CI_98,Yes,Yes,True,random,0.047
25140,YmaVYiednkSg,Yes,Yes,True,random,0.047
6239,YWmDe2xbnSY4,Yes,Yes,True,popular,0.047
3358,YUmNrhFKpWIY,Yes,Yes,True,popular,0.047
789,Y9HVgYs8OOLc,Yes,Yes,True,random,0.047
9780,Y8OTd45_6cvY,Yes,Yes,True,random,0.047
29713,YndxkSQKxaak,No,Yes,False,adversarial,0.047
23262,YA0E_UiD-fR4,No,Yes,False,adversarial,0.047
21086,YFf8bCCJfVX4,No,Yes,False,adversarial,0.047
3703,Y7cHRSfbp7tc,No,Yes,False,popular,0.047
29803,Y7P0N61TVOxE,No,Yes,False,random,0.047
20141,YuY4fe5DT1gI,Yes,Yes,True,random,0.047
21580,YC9NC7wJ7C3w,No,No,True,popular,0.047
20673,Y5I8lmN8rwDM,No,No,True,popular,0.047
30023,YQ0anPAIkfBE,No,Yes,False,adversarial,0.047
10827,YTwR8BA6buMI,No,No,True,adversarial,0.047
3165,YDt53UZgyznE,No,No,True,popular,0.047
867,Y9HVgYs8OOLc,Yes,No,False,popular,0.047
30289,YMVGhC-xB79s,Yes,Yes,True,popular,0.047
9984,YD1Sy7kRoaR8,Yes,Yes,True,popular,0.047
10255,Yd6gu2w19YQo,No,Yes,False,popular,0.047
22231,Ym_NCf-q4Gn0,Yes,Yes,True,adversarial,0.047
9252,Y1slvoNgzBLE,Yes,No,False,adversarial,0.047
22527,Y2ceUOv8A3FE,Yes,No,False,popular,0.047
24598,Yg_P29ucKj78,Yes,Yes,True,random,0.047
7685,Yjf4iyQPJSvk,Yes,Yes,True,random,0.047
22659,YFeHndzYAUkg,Yes,No,False,popular,0.047
17300,YFhimNYClv40,No,Yes,False,popular,0.047
16312,YGMP8m09j5vk,No,Yes,False,popular,0.047
15096,Y4pf-PIymDhU,No,Yes,False,popular,0.047
18108,YSePTNAN7s-w,Yes,Yes,True,random,0.047
6051,YFfUqv0Vv3ME,No,Yes,False,popular,0.047
24155,Yeu5bq0A3XVQ,No,No,True,adversarial,0.047
9292,Y3ghVB-KaU_E,Yes,Yes,True,random,0.047
20944,YD4s5aHrsBgs,Yes,Yes,True,popular,0.047
5208,Yhzn_wGlzGpU,No,Yes,False,random,0.047
1917,Y_AcJVyToQUQ,Yes,Yes,True,random,0.047
13675,YlYhwCRX2wNc,No,No,True,popular,0.047
20828,YEBCH7TPgiPc,No,No,True,popular,0.047
23895,YLvMA1Wcgu3w,No,Yes,False,adversarial,0.047
7207,YB8rdur4aams,Yes,Yes,True,random,0.047
17935,YzwoqJY03yHE,No,No,True,random,0.047
25925,Yi6MQCm58zlY,Yes,Yes,True,random,0.047
21158,YWUyeFOyKIg0,Yes,Yes,True,popular,0.047
10190,YrjUrB1WUpcI,Yes,Yes,True,adversarial,0.047
25862,Ygbi6MxPf3hA,Yes,Yes,True,random,0.047
18872,YY3lNEe-ZGF0,No,No,True,popular,0.047
25439,YpHNMcX-9FDs,No,Yes,False,random,0.047
23059,YXz56Q2Q5j5c,Yes,Yes,True,random,0.047
5837,Y7QN3lwOzfdg,No,Yes,False,popular,0.047
28281,YK-7Y8yhcUiw,Yes,Yes,True,adversarial,0.047
2794,YAbplcXwXnvE,Yes,Yes,True,popular,0.047
3559,YHZ9O6sc7cLA,No,Yes,False,adversarial,0.047
23681,YR_g4RpU9mO0,No,Yes,False,popular,0.047
18697,Y1_z6NcidGzM,Yes,Yes,True,popular,0.047
7230,Y1DKLyH3FixM,No,No,True,adversarial,0.047
8915,YZBtgrP4vU_w,No,Yes,False,adversarial,0.047
12722,YqPYwp1K4sZE,No,No,True,popular,0.047
10431,YAJtNitYMa1I,Yes,Yes,True,random,0.047
22813,Y0yETgW44MZU,Yes,Yes,True,adversarial,0.047
7800,YBXxlqaDvdaA,No,No,True,random,0.047
15503,YvruDH_YLaPI,No,Yes,False,adversarial,0.047
9898,Ygr5Zss89yLQ,Yes,No,False,random,0.047
25321,Yyau2WIRkxb8,No,No,True,popular,0.047
19415,YAUmY0YRAFQE,No,No,True,random,0.047
29602,YlrKGCtSsAkA,Yes,No,False,popular,0.047
11887,Y5ye0X5saadg,No,No,True,adversarial,0.047
10322,Y9BukzlPNqC8,No,No,True,popular,0.047
26540,YHdPSebdDxe4,No,No,True,adversarial,0.047
12546,Y6cyKp3EDm-0,Yes,Yes,True,random,0.047
28174,YlgwpIImXCWA,Yes,No,False,adversarial,0.047
27391,Yw_Utn3CwAXE,No,Yes,False,popular,0.047
178,YDlWd7Wmdi1E,No,Yes,False,adversarial,0.047
13994,YWqXFAY4k79s,No,Yes,False,popular,0.047
4589,Y9F3sutgYTvo,No,Yes,False,adversarial,0.047
9468,YJfaj4P3us9M,No,Yes,False,adversarial,0.047
24033,YG3YO2unWz7k,Yes,Yes,True,random,0.047
17577,YQ87LBiwJjTE,Yes,No,False,adversarial,0.047
23605,YBn4lc01q9vE,No,No,True,random,0.047
19421,YfBYDJWChe5c,No,No,True,popular,0.047
6672,YQARuiRtfy-k,Yes,Yes,True,random,0.047
14895,YVOXl8iR-HnI,Yes,No,False,adversarial,0.047
17148,YrE6BJ0Bo4w4,No,No,True,popular,0.047
18130,YY3lNEe-ZGF0,No,No,True,random,0.047
15377,Yoklu5ZJD_2U,No,Yes,False,random,0.047
2198,YpI_kPedctoo,Yes,Yes,True,random,0.047
23556,Y3ndid3jni7M,No,Yes,False,adversarial,0.047
24827,Yr2KhpX_QgXA,No,Yes,False,random,0.047
13452,YAWGnTI0e2Fs,Yes,No,False,popular,0.047
17181,Yi2yhbckq3p0,No,Yes,False,adversarial,0.047
30069,YniwgMbB6tpQ,No,No,True,popular,0.047
5992,Ypgq2KPX5_SA,Yes,No,False,adversarial,0.047
2616,YK03ydb1uaoQ,Yes,Yes,True,popular,0.047
620,Y14ekd4nkpwc,Yes,No,False,adversarial,0.047
3024,Y-NsC63dA01g,No,Yes,False,random,0.047
16218,YVZLZ08k3YeA,No,No,True,adversarial,0.047
19407,YOxUVcZmeiyI,No,No,True,adversarial,0.047
10148,YAagLJkfrFMk,Yes,Yes,True,adversarial,0.047
22510,Yyrxa6_P2I80,Yes,Yes,True,random,0.047
16675,YrBUCIK8JRLg,No,Yes,False,popular,0.047
14622,YSNIaYhri76w,Yes,Yes,True,adversarial,0.047
1658,YFA11v4SmdBc,No,No,True,adversarial,0.047
15625,YKSHpYhuTotY,No,Yes,False,popular,0.047
17960,Y1_z6NcidGzM,Yes,Yes,True,random,0.047
25107,Ye2rScj9UyMs,Yes,No,False,popular,0.047
4789,YXf5LjaE_JQ0,Yes,Yes,True,adversarial,0.047
10811,YAKHZMg9ba30,Yes,No,False,adversarial,0.047
23717,YnuZEAuAl8hQ,Yes,No,False,adversarial,0.047
11850,YWHRnyGXcdy8,Yes,Yes,True,adversarial,0.047
18912,Y-EaZ7EJJUl0,No,No,True,adversarial,0.047
30469,Yo7jW6Suyfbs,Yes,Yes,True,adversarial,0.047
27998,Y4sb9jN0SgTM,No,Yes,False,adversarial,0.047
6826,Y1DKLyH3FixM,No,No,True,random,0.047
24298,Y6ZwYgzcN6Is,Yes,Yes,True,random,0.047
6356,Y4Ujigme2IxY,Yes,Yes,True,random,0.047
11456,YvEWmHtiznF8,No,Yes,False,random,0.047
10557,YWOywdRmySs0,No,No,True,adversarial,0.047
12568,YCchRf2jq6fc,No,Yes,False,adversarial,0.047
12801,YdZDgJzGtLLU,Yes,Yes,True,adversarial,0.047
23004,YnuZEAuAl8hQ,Yes,Yes,True,random,0.047
7579,Y2t82STv2GR8,No,No,True,popular,0.047
27884,YV8A0VRGdgwM,No,No,True,random,0.047
28323,YUjje3lSabsg,No,No,True,random,0.047
20278,YAgh2EKINlSw,No,Yes,False,adversarial,0.047
2865,Yy93cZqNCtks,Yes,Yes,True,adversarial,0.047
26255,YB3O476LeuXY,No,Yes,False,random,0.047
15420,Yazh_-OkQ-uI,Yes,Yes,True,popular,0.047
30099,YoN0IcZaHD_8,No,No,True,random,0.047
21860,Y-SkjbQVgJ0M,No,Yes,False,random,0.047
5070,YlJayhiVzl_E,Yes,Yes,True,adversarial,0.047
29752,YniwgMbB6tpQ,No,No,True,adversarial,0.047
1134,YBZCEDkx37rI,No,Yes,False,popular,0.047
18983,YXamQAY_WXRY,No,No,True,popular,0.047
9798,Y3ghVB-KaU_E,Yes,Yes,True,popular,0.047
16640,YIFRmbxWK8u0,Yes,Yes,True,random,0.047
25405,YQoEal_hKz4Q,No,No,True,adversarial,0.047
6708,Ybpv_LneHmfU,No,Yes,False,adversarial,0.047
22558,YRk-ujWKzPuc,No,Yes,False,popular,0.047
1586,YrJVXE6Axtrg,Yes,No,False,random,0.047
21936,YsI7_ycEYzAY,No,No,True,adversarial,0.047
6566,Y4KObP7cREWw,No,Yes,False,popular,0.047
20438,YPZBUdlKwX04,No,Yes,False,popular,0.047
16080,YpCQEWAFGEjc,No,Yes,False,adversarial,0.047
22810,Y-SkjbQVgJ0M,No,Yes,False,popular,0.047
17611,YTd2EEDdFlRY,No,Yes,False,random,0.047
7086,YQARuiRtfy-k,Yes,Yes,True,popular,0.047
26931,Ygbi6MxPf3hA,Yes,Yes,True,popular,0.047
12474,YLB6CZ0x-kns,No,No,True,popular,0.047
2702,Yy93cZqNCtks,Yes,Yes,True,random,0.047
1162,YFR7BDRhMATo,Yes,No,False,popular,0.047
13440,YC8kR19NvynA,Yes,Yes,True,adversarial,0.047
23256,Y9vZDsGjyh5M,Yes,Yes,True,random,0.047
7587,YD9GHUPGWsV0,No,No,True,random,0.047
946,YqeSl7YZAfs4,Yes,Yes,True,adversarial,0.047
11294,Yn74IYuCe_ms,No,No,True,popular,0.047
25174,YMSziND26UTA,Yes,Yes,True,random,0.047
30987,YbhlhcGONisM,No,Yes,False,adversarial,0.047
30222,Yo3mZR8OvPko,No,No,True,popular,0.047
26383,YtwFypUcdgRc,No,Yes,False,random,0.047
11854,YUE3XnVFodMI,Yes,Yes,True,popular,0.047
21223,YsI7_ycEYzAY,No,Yes,False,random,0.047
19848,YpO8kbg9IJnc,Yes,Yes,True,adversarial,0.047
2392,YD9tinq3RMpU,Yes,No,False,popular,0.047
29649,YF-47fRplQEc,No,Yes,False,random,0.047
23484,YjYPU6aSDo88,Yes,No,False,random,0.047
20308,Y8Zo30kV5aiI,Yes,Yes,True,popular,0.047
8366,Yj0KvrVE_Oww,Yes,Yes,True,popular,0.047
507,Ykx6Rj4MDIAw,No,Yes,False,random,0.047
11359,YdmUOSyPXkUw,Yes,Yes,True,popular,0.047
8025,YD9GHUPGWsV0,No,Yes,False,popular,0.047
25458,Y27HIamF8pKo,No,Yes,False,popular,0.047
12579,Yv7BaYF0kagM,Yes,Yes,True,random,0.047
16964,YrE6BJ0Bo4w4,No,No,True,adversarial,0.047
24955,YEp72tyiL3as,No,No,True,adversarial,0.047
19170,YSZ6CcXINiiE,Yes,Yes,True,adversarial,0.047
2906,YL2dyilgQ8iM,No,No,True,adversarial,0.047
20092,YI4HpYGMMsz4,Yes,Yes,True,random,0.047
11443,Yhmd6pa2e_rs,Yes,No,False,popular,0.047
5381,YqF72bT878gw,Yes,Yes,True,popular,0.047
356,YyL3gKa6YLoM,No,Yes,False,popular,0.047
322,YtjCNwdOUiGc,Yes,Yes,True,random,0.047
25852,YNtQiduPRiRg,No,Yes,False,adversarial,0.047
27135,YTSdAJWJ-tW0,Yes,Yes,True,random,0.047
8820,Y1e98HeU9Vrg,No,Yes,False,random,0.047
22164,YsI7_ycEYzAY,No,No,True,popular,0.047
761,YgbtcDoh0q3c,No,No,True,random,0.047
3413,YF7QtqKtllK0,Yes,Yes,True,adversarial,0.047
23502,YBOB65Nd0pXo,No,No,True,adversarial,0.047
12567,Y1N_DtRpdAp8,No,No,True,random,0.047
28500,YcFoXRmGgIME,Yes,Yes,True,adversarial,0.047
17140,YAR8-MVl_Mf8,No,Yes,False,random,0.047
22673,YCMUuelJFJ7Q,Yes,Yes,True,random,0.047
3282,YfGGYeXR_LS8,Yes,No,False,popular,0.047
25612,Yg_P29ucKj78,Yes,Yes,True,popular,0.047
2803,Yd1tL-9BILy8,No,Yes,False,adversarial,0.047
2409,YtfOIhQpYYe8,Yes,Yes,True,adversarial,0.047
21242,YAFgGoY8Ihhg,Yes,Yes,True,random,0.047
10711,Ydkiwn2FdDVw,No,Yes,False,adversarial,0.047
27291,Y1FNJbN-eHY4,Yes,Yes,True,random,0.047
3956,YjOYvIISk--4,Yes,Yes,True,popular,0.047
14712,YC5kmOK_l4jc,Yes,No,False,popular,0.047
17782,YBGEMgl1xjac,No,No,True,popular,0.047
10486,Ygr5Zss89yLQ,Yes,Yes,True,popular,0.047
2084,Ylh801oHGtD4,Yes,Yes,True,adversarial,0.047
25477,YR91bUbtKrRs,Yes,Yes,True,random,0.047
24726,Y3Sml1wHcuxo,No,Yes,False,adversarial,0.047
16277,YZNEZLlDVgrE,Yes,Yes,True,popular,0.047
26497,Y54eRRbCtPn8,No,Yes,False,random,0.047
4945,YVE6Ku0-ucUM,No,Yes,False,popular,0.047
15500,YUV1kdjwpy6U,No,No,True,popular,0.047
12627,Yt1hj7se76wQ,Yes,Yes,True,random,0.047
21733,Ya3GzZKxUTy8,Yes,Yes,True,popular,0.047
25031,YMvHpNzDpC6Q,Yes,Yes,True,adversarial,0.047
27922,YxnVqvc7N7Po,Yes,Yes,True,random,0.047
26317,Ym8wV38lf2jg,No,Yes,False,adversarial,0.047
19397,Y096oTVzc5Gs,Yes,Yes,True,random,0.047
11030,YYflmW68gL4E,Yes,Yes,True,adversarial,0.047
6395,Y0rSETXszQM0,No,Yes,False,popular,0.047
16189,YKOBkbROPv4c,No,No,True,random,0.047
4871,YVE6Ku0-ucUM,No,Yes,False,adversarial,0.047
4893,YYIqpIjjee00,Yes,Yes,True,adversarial,0.047
31267,Y-Sz4z0QwEuM,No,No,True,popular,0.047
19990,YmUGmCSNETcg,No,Yes,False,adversarial,0.047
16425,YnD1K1Zo0qrM,No,No,True,popular,0.047
10735,YdmUOSyPXkUw,Yes,Yes,True,random,0.047
12313,Y8b9z7N25DmU,No,No,True,random,0.047
23749,YOVQMFBeCHq0,No,Yes,False,adversarial,0.047
7165,Y2ErfX6ZT5pM,No,No,True,popular,0.047
22392,Y5ORpSk5CIWc,No,Yes,False,adversarial,0.047
3447,Y7cHRSfbp7tc,No,No,True,random,0.047
29213,YeqcdsdLz954,Yes,Yes,True,random,0.047
3505,YxYwpABpZed4,No,Yes,False,adversarial,0.047
29853,YXWw7ZM1c_QA,Yes,No,False,adversarial,0.047
18800,YXamQAY_WXRY,No,No,True,adversarial,0.047
16530,Y8F-ndyrEWJ8,No,No,True,random,0.047
12336,YUQtBt6CQpwg,Yes,No,False,random,0.047
28630,YggN4-K5AgoM,Yes,Yes,True,adversarial,0.047
20276,Y9zstu_IfAm4,Yes,Yes,True,random,0.047
27108,Yw_Utn3CwAXE,No,Yes,False,adversarial,0.047
18545,Ycz0FSQDVBMw,Yes,Yes,True,random,0.047
26751,YXQxIXaX_7M0,Yes,Yes,True,random,0.047
3658,Y7cHRSfbp7tc,No,Yes,False,adversarial,0.047
5160,YXplKBvZaHXA,Yes,Yes,True,random,0.047
7509,YZsf2YvJfCKw,Yes,No,False,popular,0.047
6413,Y_YS5uKWoB6g,Yes,Yes,True,adversarial,0.047
14790,YIhvXtS9-IxM,Yes,Yes,True,random,0.047
5026,Y1GgEpRZDWN0,No,Yes,False,random,0.047
23148,YCBwXKOpJY_o,Yes,Yes,True,adversarial,0.047
4363,Y9XqkKuTqEOM,No,No,True,popular,0.047
8313,Yj0KvrVE_Oww,Yes,Yes,True,adversarial,0.047
3497,YalaxBd_EEUc,No,No,True,popular,0.047
9047,Yz4MeV9IGVo0,No,Yes,False,random,0.047
14114,YC_ga5m6nOhI,Yes,Yes,True,adversarial,0.047
3913,YzoxFl3pddMg,No,Yes,False,random,0.047
2160,Ydxow2DcTrwk,No,Yes,False,adversarial,0.047
4661,YQHfyKaOHSz4,No,Yes,False,adversarial,0.047
11168,YQKHpSAAjakY,Yes,Yes,True,random,0.047
13375,Y13CBvjHZhOA,Yes,Yes,True,random,0.047
28081,YDjKGzOe_COc,Yes,Yes,True,adversarial,0.047
28811,Y4CAMv5nlr-0,No,No,True,popular,0.047
6896,Y6NBPiArs2-w,Yes,Yes,True,random,0.047
2587,YpaetCbEqp2w,Yes,No,False,popular,0.047
10410,Y6ZFU4PqXmoI,No,No,True,adversarial,0.047
18916,YZ3wDry8nnJs,Yes,Yes,True,adversarial,0.047
19824,YW7OJevEgq7w,No,No,True,adversarial,0.047
8301,YBXxlqaDvdaA,No,Yes,False,popular,0.047
14856,Yrp3CQsWxVgE,No,Yes,False,random,0.047
6535,Y35b9BSmN5JM,Yes,Yes,True,adversarial,0.047
17703,YKVAIaRPry24,Yes,Yes,True,random,0.047
12887,YU3CAjsm1sec,No,Yes,False,popular,0.047
27829,Y1IoHRTUp86c,No,Yes,False,popular,0.047
22900,YoZaEHkfh5Eg,Yes,No,False,popular,0.047
11123,YR4fXcbWFhJg,No,Yes,False,popular,0.047
10313,YNDaVSIJaXVs,No,No,True,adversarial,0.047
26281,YDrCm-HpX67k,No,No,True,popular,0.047
6474,YJon_DEFqsfM,Yes,Yes,True,random,0.047
18713,YatmDP_fmK_8,No,No,True,popular,0.047
28831,Y-mhFGevxLUg,No,Yes,False,adversarial,0.047
26882,YtB8TiiXwKmA,Yes,No,False,popular,0.047
15828,Y5G6b_QWL3nY,No,Yes,False,adversarial,0.047
19233,Y1QNLMF-Kl_s,Yes,Yes,True,popular,0.047
2761,Yu9px4Lwv9XI,No,Yes,False,random,0.047
7159,Y6eX6bJOFftA,Yes,Yes,True,popular,0.047
26036,YENTi8Sn4vdM,Yes,Yes,True,popular,0.047
29005,YxnVqvc7N7Po,Yes,Yes,True,popular,0.047
5753,YH7rd9bZtbgc,No,No,True,random,0.047
14666,Y1OyEgzXCkYE,No,No,True,adversarial,0.047
30550,Y8o-Y4QP8LWs,No,No,True,popular,0.047
6792,YJon_DEFqsfM,Yes,No,False,adversarial,0.047
30617,YTWOgvDaDqlU,No,No,True,popular,0.047
3624,YdYvL6uEMl6E,No,No,True,random,0.047
14222,YtxeXrpoMST4,No,No,True,adversarial,0.047
5227,YgQMTOKsCIyk,No,No,True,popular,0.047
24964,Y3Sml1wHcuxo,No,No,True,popular,0.047
15474,YLCwSUVuTyvg,Yes,No,False,adversarial,0.047
23182,YW4GEwnXc9tQ,Yes,Yes,True,random,0.047
3232,YF7QtqKtllK0,Yes,Yes,True,random,0.047
16421,YfWvWhLJ5Fow,Yes,Yes,True,adversarial,0.047
6785,Ybpv_LneHmfU,No,No,True,popular,0.047
25097,Y6ZwYgzcN6Is,Yes,Yes,True,adversarial,0.047
15911,Yoklu5ZJD_2U,No,Yes,False,adversarial,0.047
11793,YQKHpSAAjakY,Yes,No,False,popular,0.047
11994,Y5ye0X5saadg,No,Yes,False,popular,0.047
2291,YtfOIhQpYYe8,Yes,No,False,random,0.047
2890,YE6FH_xp3I54,Yes,Yes,True,random,0.047
3392,YKvrcRMfFzOE,Yes,Yes,True,random,0.047
30715,Y7upINC4seBw,No,No,True,popular,0.047
4517,Y6Pywt0f_NFY,Yes,Yes,True,popular,0.047
21765,Yne2DpKCIr4Y,No,No,True,random,0.047
21173,Y0qbHT34qTZE,No,Yes,False,adversarial,0.047
24082,YlX3k5p2I_g0,Yes,Yes,True,adversarial,0.047
7314,YJQz40TkjymY,Yes,Yes,True,adversarial,0.047
9966,YARFFw0e_jig,Yes,No,False,adversarial,0.047
9458,Yh0M4RS8p_mo,Yes,Yes,True,popular,0.047
20870,Y2bq2lc3DLwM,No,Yes,False,random,0.047
8363,YU90e2P9jy30,Yes,Yes,True,random,0.047
7131,YFDwK7T1JO_0,Yes,No,False,adversarial,0.047
22250,Y6aWnK1GyeJY,No,Yes,False,adversarial,0.047
6054,Ypgq2KPX5_SA,Yes,Yes,True,popular,0.047
6017,YO90Qy2xG6oA,Yes,Yes,True,adversarial,0.047
18061,YwnqUgK_-fo4,Yes,No,False,random,0.047
22054,YCbe2B6ohBpw,No,No,True,adversarial,0.047
12226,YrvDcg9DoNKA,No,Yes,False,adversarial,0.047
2615,YBlbGXalLNVU,Yes,No,False,adversarial,0.047
23412,YCBwXKOpJY_o,Yes,Yes,True,popular,0.047
21729,YhiJB_95IWiE,No,Yes,False,popular,0.047
25163,YZUmZgPL0ges,No,No,True,random,0.047
20555,YAxd__X2rixk,Yes,Yes,True,popular,0.047
26526,YpHNMcX-9FDs,No,No,True,popular,0.047
21693,Y1ed87LLY97k,No,Yes,False,random,0.047
12770,YrPkCYq4Zjwk,No,Yes,False,random,0.047
20531,Y-R69Fa-mCaY,Yes,Yes,True,random,0.047
1133,YCeRoaEcqUgM,Yes,Yes,True,random,0.047
18197,YZY4aGEniU_E,No,Yes,False,adversarial,0.047
21688,Yf8WPf5F22xI,Yes,Yes,True,random,0.047
30157,YkLYCjD6vWI4,Yes,Yes,True,adversarial,0.047
16291,YpWQeV08kYR0,Yes,Yes,True,adversarial,0.047
2183,Ya0yXS7PmVR0,Yes,No,False,adversarial,0.047
15745,YDzKjogSVOLM,No,No,True,adversarial,0.047
10174,YA2mcp0N__7U,No,Yes,False,adversarial,0.047
26691,YqakN0JNbpcU,Yes,Yes,True,popular,0.047
19384,YSZ6CcXINiiE,Yes,No,False,popular,0.047
26424,YfPqj3nnwQOI,Yes,Yes,True,popular,0.047
12697,YFL8KTgMGrN4,Yes,Yes,True,popular,0.047
27196,Yy_OyLW9lBXU,No,No,True,popular,0.047
28877,YbLZFtoWXYTA,Yes,Yes,True,random,0.047
11753,YRfGapDlAYoQ,No,No,True,popular,0.047
15315,YBLMWD6fxhpo,Yes,No,False,adversarial,0.047
26079,YcK2kSVR1d2o,No,Yes,False,random,0.047
1506,YKnXNy5Q6YS4,Yes,Yes,True,random,0.047
10792,Ye4ph6bIC5zc,Yes,No,False,popular,0.047
13840,YN_s9F4CI_98,Yes,No,False,adversarial,0.047
8323,YzBXoaQ1GVlc,Yes,Yes,True,random,0.047
4992,YItS07xtdi4s,No,Yes,False,popular,0.047
29910,Yo3mZR8OvPko,No,Yes,False,adversarial,0.047
27350,YG0IsabU5hn4,Yes,No,False,popular,0.047
20085,YAUmY0YRAFQE,No,No,True,adversarial,0.047
22878,Y67BsqRkh-dU,No,Yes,False,adversarial,0.047
15528,YlTfNLKEy1RU,Yes,No,False,adversarial,0.047
18035,Y3ue0gJM0THk,Yes,No,False,adversarial,0.047
